"","team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"489","Real Betis Balompié","LaLiga","Spain","2021","Arrivals","Edgar González","https://www.transfermarkt.com/edgar-gonzalez/profil/spieler/401624","Centre-Back","24","Spain","Real Oviedo","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",55,35,1,2658
"490","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Álex Petxarroman","https://www.transfermarkt.com/alex-petxarroman/profil/spieler/527838","Right-Back","24","Spain","Real Sociedad B","LaLiga2","Spain",0,FALSE,NA,"Summer",42,19,0,491
"491","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","Left Winger","18","Spain","Bilbao Athletic","Primera Federación - Gr. I","Spain",NA,FALSE,"-","Summer",40,40,3,1634
"492","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Imanol García de Albéniz","https://www.transfermarkt.com/imanol-garcia-de-albeniz/profil/spieler/626954","Left-Back","21","Spain","Bilbao Athletic","Primera Federación - Gr. I","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"493","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Iñigo Córdoba","https://www.transfermarkt.com/inigo-cordoba/profil/spieler/251848","Left Winger","24","Spain","Alavés","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"494","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Dani Vivian","https://www.transfermarkt.com/dani-vivian/profil/spieler/524000","Centre-Back","21","Spain","CD Mirandés","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",35,27,2,2240
"495","Athletic Bilbao","LaLiga","Spain","2021","Arrivals","Kenan Kodro","https://www.transfermarkt.com/kenan-kodro/profil/spieler/197126","Centre-Forward","27","Bosnia-Herzegovina","Real Valladolid","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"496","Getafe CF","LaLiga","Spain","2021","Arrivals","Jakub Jankto","https://www.transfermarkt.com/jakub-jankto/profil/spieler/319160","Left Midfield","25","Czech Republic","Sampdoria","Serie A","Italy",5160000,FALSE,NA,"Summer",26,15,0,673
"497","Getafe CF","LaLiga","Spain","2021","Arrivals","Carles Aleñá","https://www.transfermarkt.com/carles-alena/profil/spieler/284854","Central Midfield","23","Spain","Barcelona","LaLiga","Spain",5e+06,FALSE,NA,"Summer",35,33,1,2339
"498","Getafe CF","LaLiga","Spain","2021","Arrivals","Jonathan Silva","https://www.transfermarkt.com/jonathan-silva/profil/spieler/189453","Left-Back","27","Argentina","CD Leganés","LaLiga2","Spain",2500000,FALSE,NA,"Summer",24,11,0,400
"499","Getafe CF","LaLiga","Spain","2021","Arrivals","Sandro Ramírez","https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369","Centre-Forward","26","Spain","SD Huesca","LaLiga2","Spain",1e+06,TRUE,NA,"Summer",31,30,4,1538
"500","Getafe CF","LaLiga","Spain","2021","Arrivals","Stefan Mitrovic","https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/143029","Centre-Back","31","Serbia","R. Strasbourg","Ligue 1","France",1e+06,FALSE,NA,"Summer",37,32,1,2671
"501","Getafe CF","LaLiga","Spain","2021","Arrivals","Darío Poveda","https://www.transfermarkt.com/dario-poveda/profil/spieler/399780","Centre-Forward","24","Spain","Atl. Madrid B",NA,"Spain",0,FALSE,NA,"Summer",20,17,2,541
"502","Getafe CF","LaLiga","Spain","2021","Arrivals","Diego Conde","https://www.transfermarkt.com/diego-conde/profil/spieler/341713","Goalkeeper","22","Spain","Atl. Madrid B",NA,"Spain",0,FALSE,NA,"Summer",37,1,0,5
"503","Getafe CF","LaLiga","Spain","2021","Arrivals","Florentino","https://www.transfermarkt.com/florentino/profil/spieler/357162","Defensive Midfield","22","Portugal","Benfica","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Summer",37,24,0,1166
"504","Getafe CF","LaLiga","Spain","2021","Arrivals","José Juan Macías","https://www.transfermarkt.com/jose-juan-macias/profil/spieler/546047","Centre-Forward","21","Mexico","Chivas","Liga MX Apertura","Mexico",NA,TRUE,"loan transfer","Summer",12,8,0,222
"505","Getafe CF","LaLiga","Spain","2021","Arrivals","Jorge Cuenca","https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880","Centre-Back","21","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",33,32,1,2687
"506","Getafe CF","LaLiga","Spain","2021","Arrivals","Vitolo","https://www.transfermarkt.com/vitolo/profil/spieler/67082","Left Winger","31","Spain","Atlético Madrid","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",22,7,0,222
"507","Getafe CF","LaLiga","Spain","2021","Arrivals","Juan Iglesias","https://www.transfermarkt.com/juan-iglesias/profil/spieler/390688","Right-Back","22","Spain","Getafe CF B",NA,"Spain",NA,FALSE,"-","Summer",40,22,0,890
"508","Getafe CF","LaLiga","Spain","2021","Arrivals","Miguel Rubio","https://www.transfermarkt.com/miguel-rubio/profil/spieler/583510","Centre-Back","23","Spain","Getafe CF B",NA,"Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"509","Getafe CF","LaLiga","Spain","2021","Arrivals","Hugo Duro","https://www.transfermarkt.com/hugo-duro/profil/spieler/573775","Centre-Forward","21","Spain","RM Castilla","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",3,1,0,11
"510","Getafe CF","LaLiga","Spain","2021","Arrivals","Amath Ndiaye","https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820","Right Winger","24","Senegal","RCD Mallorca","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"511","Getafe CF","LaLiga","Spain","2021","Arrivals","Ignasi Miquel","https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245","Centre-Back","28","Spain","CD Leganés","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",3,0,0,0
"512","Getafe CF","LaLiga","Spain","2021","Arrivals","Jack Harper","https://www.transfermarkt.com/jack-harper/profil/spieler/147524","Centre-Forward","25","Scotland","Villarreal CF B","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"513","Getafe CF","LaLiga","Spain","2021","Arrivals","Borja Mayoral","https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976","Centre-Forward","24","Spain","AS Roma","Serie A","Italy",5e+05,TRUE,NA,"Winter",18,18,6,1048
"514","Getafe CF","LaLiga","Spain","2021","Arrivals","Gonzalo Villar","https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163","Central Midfield","23","Spain","AS Roma","Serie A","Italy",NA,TRUE,"loan transfer","Winter",18,10,0,291
"515","Getafe CF","LaLiga","Spain","2021","Arrivals","Óscar Rodríguez","https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884","Attacking Midfield","23","Spain","Sevilla FC","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",18,18,0,944
"516","Getafe CF","LaLiga","Spain","2021","Arrivals","Okay Yokuşlu","https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616","Defensive Midfield","27","Türkiye","Celta de Vigo","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",16,11,0,463
"517","Getafe CF","LaLiga","Spain","2021","Arrivals","Gastón Álvarez","https://www.transfermarkt.com/gaston-alvarez/profil/spieler/577486","Centre-Back","21","Uruguay","Boston River","Liga AUF Clausura","Uruguay",NA,TRUE,"loan transfer","Winter",15,0,0,0
"518","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Landry Dimata","https://www.transfermarkt.com/landry-dimata/profil/spieler/311489","Left Winger","23","Belgium","RSC Anderlecht","Jupiler Pro League","Belgium",2200000,FALSE,NA,"Summer",33,19,0,627
"519","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Álvaro Vadillo","https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074","Left Winger","26","Spain","Celta de Vigo","LaLiga","Spain",1800000,FALSE,NA,"Summer",12,3,0,7
"520","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Sergi Gómez","https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947","Centre-Back","29","Spain","Sevilla FC","LaLiga","Spain",1e+06,FALSE,NA,"Summer",41,35,2,2985
"521","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Miguel Llambrich","https://www.transfermarkt.com/miguel-llambrich/profil/spieler/399775","Right-Back","25","Spain","Villarreal","LaLiga","Spain",5e+05,FALSE,NA,"Summer",32,4,0,250
"522","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Aleix Vidal","https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490","Right Winger","31","Spain","Sevilla FC","LaLiga","Spain",0,FALSE,NA,"Summer",36,34,2,2085
"523","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Yangel Herrera","https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293","Central Midfield","23","Venezuela","Man City","Premier League","England",NA,TRUE,"loan transfer","Summer",26,23,1,1651
"524","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Loren Morón","https://www.transfermarkt.com/loren-moron/profil/spieler/354741","Centre-Forward","27","Spain","Real Betis","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",40,25,4,830
"525","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Manu Morlanes","https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225","Central Midfield","22","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",33,30,2,1295
"526","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Joan García","https://www.transfermarkt.com/joan-garcia/profil/spieler/561613","Goalkeeper","20","Spain","RCD Espanyol B","Segunda Federación - Gr. III","Spain",NA,FALSE,"-","Summer",35,4,0,287
"527","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Víctor Gómez","https://www.transfermarkt.com/victor-gomez/profil/spieler/495601","Right-Back","21","Spain","CD Mirandés","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",1,1,0,3
"528","RCD Espanyol Barcelona","LaLiga","Spain","2021","Arrivals","Tonny Vilhena","https://www.transfermarkt.com/tonny-vilhena/profil/spieler/182581","Central Midfield","27","Netherlands","Krasnodar","Premier Liga","Russia",5e+05,TRUE,NA,"Winter",17,17,1,941
"529","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Franco Cervi","https://www.transfermarkt.com/franco-cervi/profil/spieler/341110","Left Winger","27","Argentina","Benfica","Liga Portugal","Portugal",5e+06,FALSE,NA,"Summer",38,36,6,2006
"530","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Javi Galán","https://www.transfermarkt.com/javi-galan/profil/spieler/448628","Left-Back","26","Spain","SD Huesca","LaLiga2","Spain",4e+06,FALSE,NA,"Summer",40,39,0,3379
"531","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Thiago Galhardo","https://www.transfermarkt.com/thiago-galhardo/profil/spieler/186399","Centre-Forward","32","Brazil","Internacional","Série A","Brazil",6e+05,TRUE,NA,"Summer",36,34,2,1228
"532","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Matías Dituro","https://www.transfermarkt.com/matias-dituro/profil/spieler/144128","Goalkeeper","34","Argentina","U. Católica","Liga Primera","Chile",422000,TRUE,NA,"Summer",41,39,0,3510
"533","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Jeison Murillo","https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102","Centre-Back","29","Colombia","Sampdoria","Serie A","Italy",NA,TRUE,"loan transfer","Summer",35,22,0,1415
"534","Celta de Vigo","LaLiga","Spain","2021","Arrivals","José Fontán","https://www.transfermarkt.com/jose-fontan/profil/spieler/609361","Centre-Back","21","Spain","Celta Fortuna","Primera Federación - Gr. I","Spain",NA,FALSE,"-","Summer",37,12,2,494
"535","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Sergio Carreira","https://www.transfermarkt.com/sergio-carreira/profil/spieler/545647","Right-Back","20","Spain","Celta Fortuna","Primera Federación - Gr. I","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"536","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Okay Yokuşlu","https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616","Defensive Midfield","27","Türkiye","West Brom","Championship","England",NA,TRUE,"End of loan Jun 30, 2021","Summer",19,9,0,193
"537","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Gabriel Fernández","https://www.transfermarkt.com/gabriel-fernandez/profil/spieler/259930","Centre-Forward","27","Uruguay","Real Zaragoza","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"538","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Jozabed Sánchez","https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924","Central Midfield","30","Spain","Málaga CF","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"539","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Álvaro Vadillo","https://www.transfermarkt.com/alvaro-vadillo/profil/spieler/162074","Left Winger","26","Spain","Espanyol","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"540","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Juan Hernández","https://www.transfermarkt.com/juan-hernandez/profil/spieler/349873","Left Winger","26","Spain","CE Sabadell ","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"541","Celta de Vigo","LaLiga","Spain","2021","Arrivals","Orbelín Pineda","https://www.transfermarkt.com/orbelin-pineda/profil/spieler/334042","Central Midfield","25","Mexico","CD Cruz Azul","Liga MX Apertura","Mexico",0,FALSE,NA,"Winter",18,7,0,93
"542","CA Osasuna","LaLiga","Spain","2021","Arrivals","Ante Budimir","https://www.transfermarkt.com/ante-budimir/profil/spieler/46413","Centre-Forward","29","Croatia","RCD Mallorca","LaLiga","Spain",8e+06,FALSE,NA,"Summer",32,30,9,1837
"543","CA Osasuna","LaLiga","Spain","2021","Arrivals","Jonás Ramalho","https://www.transfermarkt.com/jonas-ramalho/profil/spieler/69660","Centre-Back","28","Spain","Girona","LaLiga2","Spain",7e+05,FALSE,NA,"Summer",29,6,0,500
"544","CA Osasuna","LaLiga","Spain","2021","Arrivals","Kike García","https://www.transfermarkt.com/kike-garcia/profil/spieler/93936","Centre-Forward","31","Spain","SD Eibar","LaLiga2","Spain",0,FALSE,NA,"Summer",37,36,6,1991
"545","CA Osasuna","LaLiga","Spain","2021","Arrivals","Cote","https://www.transfermarkt.com/cote/profil/spieler/87469","Left-Back","31","Spain","SD Eibar","LaLiga2","Spain",0,FALSE,NA,"Summer",37,25,1,1225
"546","CA Osasuna","LaLiga","Spain","2021","Arrivals","Jesús Areso","https://www.transfermarkt.com/jesus-areso/profil/spieler/488626","Right-Back","21","Spain","Bilbao Athletic","Primera Federación - Gr. I","Spain",0,FALSE,NA,"Summer",19,4,0,278
"547","CA Osasuna","LaLiga","Spain","2021","Arrivals","Manu Sánchez","https://www.transfermarkt.com/manu-sanchez/profil/spieler/618809","Left-Back","20","Spain","Atlético Madrid","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",39,34,1,2350
"548","CA Osasuna","LaLiga","Spain","2021","Arrivals","Javi Ontiveros","https://www.transfermarkt.com/javi-ontiveros/profil/spieler/298983","Left Winger","23","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",16,5,1,176
"549","CA Osasuna","LaLiga","Spain","2021","Arrivals","Javi Martínez","https://www.transfermarkt.com/javi-martinez/profil/spieler/471474","Attacking Midfield","21","Spain","Osasuna B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",41,29,1,1114
"550","CA Osasuna","LaLiga","Spain","2021","Arrivals","Kike Saverio","https://www.transfermarkt.com/kike-saverio/profil/spieler/388519","Left Winger","22","Ecuador","Osasuna B","Segunda Federación - Gr. II","Spain",NA,FALSE,"-","Summer",NA,NA,NA,NA
"551","CA Osasuna","LaLiga","Spain","2021","Arrivals","Jaume Grau","https://www.transfermarkt.com/jaume-grau/profil/spieler/340864","Central Midfield","24","Spain","Tondela","Liga Portugal","Portugal",NA,TRUE,"End of loan Jun 30, 2021","Summer",14,3,0,157
"552","CA Osasuna","LaLiga","Spain","2021","Arrivals","Brandon Thomas","https://www.transfermarkt.com/brandon-thomas/profil/spieler/251680","Centre-Forward","26","Spain","CD Leganés","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"553","CA Osasuna","LaLiga","Spain","2021","Arrivals","Marc Cardona","https://www.transfermarkt.com/marc-cardona/profil/spieler/443222","Centre-Forward","25","Spain","RCD Mallorca","LaLiga","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",NA,NA,NA,NA
"554","CA Osasuna","LaLiga","Spain","2021","Arrivals","Rober Ibáñez","https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532","Right Winger","28","Spain","CD Leganés","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",15,5,0,98
"555","CA Osasuna","LaLiga","Spain","2021","Arrivals","Iván Barbero","https://www.transfermarkt.com/ivan-barbero/profil/spieler/514514","Centre-Forward","22","Spain","AD Alcorcón","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2021","Summer",30,7,1,89
"556","Granada CF","LaLiga2","Spain","2021","Arrivals","Luís Maximiano","https://www.transfermarkt.com/luis-maximiano/profil/spieler/367464","Goalkeeper","22","Portugal","Sporting CP","Liga Portugal","Portugal",5500000,FALSE,NA,"Summer",39,35,0,3137
"557","Granada CF","LaLiga2","Spain","2021","Arrivals","Monchu","https://www.transfermarkt.com/monchu/profil/spieler/282727","Central Midfield","21","Spain","Barcelona","LaLiga","Spain",750000,FALSE,NA,"Summer",23,16,0,799
"558","Granada CF","LaLiga2","Spain","2021","Arrivals","Luis Abram","https://www.transfermarkt.com/luis-abram/profil/spieler/330684","Centre-Back","25","Peru","Vélez Sarsfield","Liga Profesional (- 23/24)","Argentina",0,FALSE,NA,"Summer",22,10,0,649
"559","Granada CF","LaLiga2","Spain","2021","Arrivals","Rubén Rochina","https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548","Right Winger","30","Spain","Levante","LaLiga","Spain",0,FALSE,NA,"Summer",19,15,1,739
"560","Granada CF","LaLiga2","Spain","2021","Arrivals","Sergio Escudero","https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935","Left-Back","31","Spain","Sevilla FC","LaLiga","Spain",0,FALSE,NA,"Summer",32,29,2,1545
"561","Granada CF","LaLiga2","Spain","2021","Arrivals","Carlos Bacca","https://www.transfermarkt.com/carlos-bacca/profil/spieler/119235","Centre-Forward","34","Colombia","Villarreal","LaLiga","Spain",0,FALSE,NA,"Summer",36,19,1,697
"562","Granada CF","LaLiga2","Spain","2021","Arrivals","Alpha Diounkou","https://www.transfermarkt.com/alpha-diounkou/profil/spieler/554175","Right-Back","19","Senegal","Man City U21","Premier League 2","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"563","Granada CF","LaLiga2","Spain","2021","Arrivals","Ricard Sánchez","https://www.transfermarkt.com/ricard-sanchez/profil/spieler/388545","Right-Back","21","Spain","Atl. Madrid B",NA,"Spain",NA,FALSE,"?","Summer",NA,NA,NA,NA
